firm_id,sic,employment,turnover_baseline,turnover_reported,registered,vat_liability,compliance_cost,scheme_used,profit_change,cash_flow_cost,effective_rate,total_burden,weight,scenario_id,scenario_name
firm_676789,45,3,88.585236,88.585236,True,10.630228319999999,10.01,flat_rate,-20.64022832,0.08620678308821918,0.12,20.726435103088217,0.9989215,S2_enhanced,Taper with Compliance
firm_2218371,81,6,98.71403,98.71403,True,11.8456836,7.699999999999999,flat_rate,-19.545683599999997,0.09606362590684932,0.12,19.641747225906848,0.8773488,S2_enhanced,Taper with Compliance
firm_1375980,59,2,83.715996,83.715996,True,10.04591952,10.01,flat_rate,-20.05591952,0.08146827884712328,0.12,20.137387798847122,0.9994928,S2_enhanced,Taper with Compliance
firm_1447419,62,5,107.08374,107.08374,True,12.8500488,7.699999999999999,flat_rate,-20.5500488,0.1042086149260274,0.12,20.654257414926025,0.9997716,S2_enhanced,Taper with Compliance
firm_2276995,82,4,109.6659,109.6659,True,13.159907999999998,10.01,flat_rate,-23.169908,0.10672144569863011,0.11999999999999998,23.276629445698628,0.47574407,S2_enhanced,Taper with Compliance
firm_497530,43,3,71.86555,68.98602619778369,True,8.278323143734042,10.01,flat_rate,-32.21214189918663,0.06713379864507607,0.12,18.355456942379117,0.99850136,S2_enhanced,Taper with Compliance
firm_769048,46,4,78.1678,78.1678,True,9.380136,10.01,flat_rate,-19.390136,0.07606904810958905,0.12000000000000001,19.466205048109586,2.7382407,S2_enhanced,Taper with Compliance
firm_62765,1,2,75.50885,75.50885,True,9.061062,10.01,flat_rate,-19.071061999999998,0.07348148909589042,0.12000000000000001,19.144543489095888,0.9994605,S2_enhanced,Taper with Compliance
firm_895374,47,1,82.201965,82.201965,True,6.165147375,10.01,flat_rate,-16.175147375,0.049996811589041096,0.075,16.22514418658904,4.231191,S2_enhanced,Taper with Compliance
firm_2693984,96,4,94.9696,94.9696,True,12.346048,10.01,flat_rate,-22.356048,0.10012137556164383,0.13,22.456169375561647,0.80329406,S2_enhanced,Taper with Compliance
firm_2669799,96,3,93.569695,93.569695,True,12.16406035,10.01,flat_rate,-22.174060349999998,0.09864553050958903,0.13,22.272705880509587,0.47811198,S2_enhanced,Taper with Compliance
firm_550360,43,2,77.46124,77.46124,True,9.2953488,10.01,flat_rate,-19.305348799999997,0.07538145876164383,0.11999999999999998,19.38073025876164,0.99996936,S2_enhanced,Taper with Compliance
firm_1651024,68,110,104.14446,104.14446,True,12.497335199999998,5.389999999999999,flat_rate,-17.887335199999995,0.1013482525808219,0.12,17.98868345258082,0.77512366,S2_enhanced,Taper with Compliance
firm_2402765,85,4,114.057816,114.057816,True,13.68693792,10.01,flat_rate,-23.69693792,0.11099544176219178,0.12,23.807933361762192,0.4544041,S2_enhanced,Taper with Compliance
firm_1846954,70,1,73.71523,70.83489088534952,True,8.500186906241943,10.01,flat_rate,-34.42165489161433,0.06893302258212644,0.12000000000000001,18.579119928824067,1.6910803,S2_enhanced,Taper with Compliance
firm_95057,1,4,107.04635,107.04635,True,12.845562,10.01,flat_rate,-22.855562,0.1041722288219178,0.12,22.959734228821915,0.71908313,S2_enhanced,Taper with Compliance
firm_56525,1,13,88.18138,88.18138,True,10.5817656,7.699999999999999,flat_rate,-18.2817656,0.0858137703452055,0.12,18.367579370345204,0.99940205,S2_enhanced,Taper with Compliance
firm_143671,10,3,84.34602,84.34602,True,10.1215224,10.01,flat_rate,-20.1315224,0.08208138713424658,0.12000000000000001,20.213603787134247,0.9991941,S2_enhanced,Taper with Compliance
firm_1092060,49,4,79.55405,79.55405,True,9.546486,10.01,flat_rate,-19.556486,0.07741807824657534,0.12,19.633904078246577,0.99940497,S2_enhanced,Taper with Compliance
firm_1668877,68,3,72.57704,69.4070755360869,True,8.328849064330427,10.01,flat_rate,-35.50849304383334,0.0675435430970358,0.12,18.40639260742746,0.99997485,S2_enhanced,Taper with Compliance
firm_1291042,56,1,110.176476,110.176476,True,13.7720595,10.01,flat_rate,-23.7820595,0.11168574279452054,0.125,23.89374524279452,0.998741,S2_enhanced,Taper with Compliance
firm_499599,43,13,72.00951,69.20397591808111,True,8.304477110169733,7.699999999999999,flat_rate,-29.5705216203131,0.06734589656466414,0.12,16.071823006734395,0.9992718,S2_enhanced,Taper with Compliance
firm_592692,43,2,85.82831,85.82831,True,10.2993972,10.01,flat_rate,-20.3093972,0.08352387866301368,0.12,20.39292107866301,0.998114,S2_enhanced,Taper with Compliance
firm_1539800,63,2,83.79057,83.79057,True,10.0548684,10.01,flat_rate,-20.0648684,0.08154085058630138,0.12,20.146409250586302,1.000821,S2_enhanced,Taper with Compliance
firm_2163211,78,1,76.39057,76.39057,True,9.166868399999998,10.01,flat_rate,-19.176868399999996,0.07433953551780821,0.11999999999999998,19.251207935517805,0.9815112,S2_enhanced,Taper with Compliance
firm_1834615,70,375,89.923164,89.923164,True,10.79077968,5.389999999999999,flat_rate,-16.18077968,0.08750878863780823,0.12,16.26828846863781,0.99856365,S2_enhanced,Taper with Compliance
firm_2000126,71,3,105.995476,105.995476,True,12.71945712,10.01,flat_rate,-22.72945712,0.10314957006904109,0.12,22.832606690069042,0.7064592,S2_enhanced,Taper with Compliance
firm_903235,47,3,82.38534,82.38534,True,6.1789005,10.01,flat_rate,-16.1889005,0.050108343780821914,0.075,16.23900884378082,1.7924783,S2_enhanced,Taper with Compliance
firm_883237,47,3,97.73352,97.73352,True,7.330013999999999,10.01,flat_rate,-17.340014,0.059443401205479446,0.075,17.39945740120548,2.5851996,S2_enhanced,Taper with Compliance
firm_2105457,74,6,118.0926,118.0926,True,14.171112,7.699999999999999,flat_rate,-21.871112,0.11492189457534246,0.12,21.986033894575343,0.6003297,S2_enhanced,Taper with Compliance
firm_484018,43,4,91.8373,91.8373,True,11.020475999999999,10.01,flat_rate,-21.030476,0.08937153139726027,0.11999999999999998,21.11984753139726,0.75030774,S2_enhanced,Taper with Compliance
firm_1847196,70,11,82.66023,82.66023,True,9.9192276,7.699999999999999,flat_rate,-17.6192276,0.08044085944109589,0.12,17.699668459441096,0.99912953,S2_enhanced,Taper with Compliance
firm_1454835,62,1,80.61285,80.61285,True,9.673542,10.01,flat_rate,-19.683542,0.07844845019178082,0.12,19.76199045019178,2.2851467,S2_enhanced,Taper with Compliance
firm_1295446,56,10,89.05053,89.05053,True,11.13131625,7.699999999999999,flat_rate,-18.83131625,0.0902704002739726,0.125,18.921586650273973,0.9556785,S2_enhanced,Taper with Compliance
firm_1436197,62,2,73.45754,70.49002905768943,True,8.458803486922731,10.01,flat_rate,-33.80026065068239,0.06859742005833228,0.12,18.537400906981063,2.3535445,S2_enhanced,Taper with Compliance
firm_264795,33,3,76.702965,76.702965,True,9.2043558,10.01,flat_rate,-19.2143558,0.0746435429260274,0.12,19.288999342926026,0.9976151,S2_enhanced,Taper with Compliance
firm_2711780,96,1,117.79095,117.79095,True,15.3128235,10.01,flat_rate,-25.3228235,0.12418070564383561,0.13,25.447004205643832,0.48604745,S2_enhanced,Taper with Compliance
firm_1092185,49,3,81.66447,81.66447,True,9.799736399999999,10.01,flat_rate,-19.8097364,0.07947183491506847,0.12,19.889208234915067,0.9995823,S2_enhanced,Taper with Compliance
firm_1175872,53,2,72.365845,69.80603132832708,True,8.37672375939925,10.01,flat_rate,-39.23920633380304,0.06793178719951172,0.12,18.45465554659876,0.9999677,S2_enhanced,Taper with Compliance
firm_877682,47,4,71.16434,69.42837703970275,True,5.207128277977707,10.01,flat_rate,-22.620122482298257,0.042227670418668525,0.075,15.259355948396376,4.293684,S2_enhanced,Taper with Compliance
firm_160165,14,4,91.31801,91.31801,True,10.9581612,10.01,flat_rate,-20.968161199999997,0.08886618397808219,0.12,21.05702738397808,0.8216275,S2_enhanced,Taper with Compliance
firm_918621,47,1,118.21826,118.21826,True,8.8663695,10.01,flat_rate,-18.8763695,0.07190261293150683,0.075,18.948272112931505,2.405454,S2_enhanced,Taper with Compliance
firm_1668805,68,2,73.5877,70.42250901726783,True,8.45070108207214,10.01,flat_rate,-35.60449020630696,0.06853171288474941,0.12000000000000001,18.52923279495689,1.0001915,S2_enhanced,Taper with Compliance
firm_901569,47,2,89.717155,89.717155,True,6.728786625000001,10.01,flat_rate,-16.738786625,0.0545676942739726,0.075,16.793354319273973,1.8103286,S2_enhanced,Taper with Compliance
firm_1165719,53,12,88.32402,88.32402,True,10.5988824,7.699999999999999,flat_rate,-18.2988824,0.08595258055890412,0.12000000000000001,18.384834980558903,0.93865126,S2_enhanced,Taper with Compliance
firm_2238694,81,3,116.12294,116.12294,True,13.9347528,10.01,flat_rate,-23.9447528,0.11300511859726026,0.12,24.05775791859726,0.6581028,S2_enhanced,Taper with Compliance
firm_340076,41,4,85.77164,85.77164,True,8.148305800000001,10.01,flat_rate,-18.1583058,0.0660794114191781,0.095,18.22438521141918,1.0001775,S2_enhanced,Taper with Compliance
firm_2044449,73,1,75.61349,75.61349,True,9.0736188,10.01,flat_rate,-19.0836188,0.07358331958356164,0.12000000000000001,19.157202119583562,1.1921363,S2_enhanced,Taper with Compliance
firm_2046639,73,1,102.47442,102.47442,True,12.296930399999999,10.01,flat_rate,-22.3069304,0.09972305201095889,0.12,22.406653452010957,0.9997101,S2_enhanced,Taper with Compliance
firm_882033,47,4,84.51172,84.51172,True,6.338379,10.01,flat_rate,-16.348379,0.05140164887671232,0.075,16.399780648876714,4.2013855,S2_enhanced,Taper with Compliance
firm_2087514,74,2,88.19327,88.19327,True,10.5831924,10.01,flat_rate,-20.5931924,0.0858253411068493,0.12,20.67901774110685,0.65589,S2_enhanced,Taper with Compliance
firm_708415,45,1,94.21615,94.21615,True,11.305938,10.01,flat_rate,-21.315938,0.09168651090410959,0.12,21.40762451090411,0.99941134,S2_enhanced,Taper with Compliance
firm_1844800,70,2,81.52532,81.52532,True,9.783038399999999,10.01,flat_rate,-19.7930384,0.07933642099726027,0.12,19.872374820997262,0.99964863,S2_enhanced,Taper with Compliance
firm_2669004,96,2,98.06558,98.06558,True,12.7485254,10.01,flat_rate,-22.7585254,0.10338530187397262,0.13,22.861910701873974,0.549055,S2_enhanced,Taper with Compliance
firm_1654249,68,6,109.54734,109.54734,True,13.145680800000001,7.699999999999999,flat_rate,-20.8456808,0.10660606895342467,0.12000000000000001,20.952286868953426,0.7655321,S2_enhanced,Taper with Compliance
firm_1448992,62,3,78.52498,78.52498,True,9.4229976,10.01,flat_rate,-19.4329976,0.07641663807123288,0.12000000000000001,19.509414238071233,0.99972624,S2_enhanced,Taper with Compliance
firm_675501,45,2,85.66577,85.66577,True,10.2798924,10.01,flat_rate,-20.2898924,0.08336570275068493,0.12,20.373258102750686,0.9998211,S2_enhanced,Taper with Compliance
firm_76770,1,2,100.431725,100.431725,True,12.051807,10.01,flat_rate,-22.061807,0.09773520197260274,0.12,22.159542201972606,0.7097999,S2_enhanced,Taper with Compliance
firm_898284,47,4,72.56936,70.83728596026754,True,5.312796447020065,10.01,flat_rate,-22.709206394037583,0.043084595844327105,0.075,15.365881042864391,3.9930024,S2_enhanced,Taper with Compliance
firm_2709379,96,1,101.40551,101.40551,True,13.182716300000001,10.01,flat_rate,-23.1927163,0.10690641163835618,0.13,23.299622711638357,0.4894807,S2_enhanced,Taper with Compliance
firm_913737,47,2,117.668625,117.668625,True,8.825146875,10.01,flat_rate,-18.835146875,0.07156831438356163,0.075,18.90671518938356,0.9998961,S2_enhanced,Taper with Compliance
firm_1218882,56,3,77.196236,77.196236,True,9.6495295,10.01,flat_rate,-19.659529499999998,0.0782537186849315,0.125,19.73778321868493,0.9556354,S2_enhanced,Taper with Compliance
firm_2220660,81,2,87.044205,87.044205,True,10.4453046,10.01,flat_rate,-20.455304599999998,0.08470712771506848,0.12,20.540011727715065,1.000298,S2_enhanced,Taper with Compliance
firm_1244981,56,2,110.913,110.913,True,13.864125,10.01,flat_rate,-23.874125,0.11243235616438357,0.125,23.986557356164383,1.001236,S2_enhanced,Taper with Compliance
firm_770426,46,2,83.792854,83.792854,True,10.05514248,10.01,flat_rate,-20.06514248,0.08154307326246577,0.12,20.146685553262465,2.5817633,S2_enhanced,Taper with Compliance
firm_1739451,69,3,90.898605,90.898605,True,13.180297724999999,10.01,flat_rate,-23.190297725,0.1068867979890411,0.145,23.297184522989042,0.7112268,S2_enhanced,Taper with Compliance
firm_1674466,68,12,107.46096,107.46096,True,12.895315199999999,7.699999999999999,flat_rate,-20.595315199999998,0.10457570682739727,0.12,20.699890906827395,1.000379,S2_enhanced,Taper with Compliance
firm_59966,1,3,87.27699,87.27699,True,10.473238799999999,10.01,flat_rate,-20.4832388,0.08493366259726028,0.12,20.56817246259726,1.7672431,S2_enhanced,Taper with Compliance
firm_52800,1,4,97.43206,97.43206,True,11.6918472,10.01,flat_rate,-21.7018472,0.09481607592328767,0.12,21.796663275923287,1.000065,S2_enhanced,Taper with Compliance
firm_1092914,49,3,102.40117,102.40117,True,12.2881404,10.01,flat_rate,-22.2981404,0.09965176872328767,0.12000000000000001,22.39779216872329,0.9996962,S2_enhanced,Taper with Compliance
firm_1837390,70,1,81.8654,81.8654,True,9.823847999999998,10.01,flat_rate,-19.833847999999996,0.07966737008219177,0.11999999999999998,19.913515370082187,1.0002338,S2_enhanced,Taper with Compliance
firm_29964,1,2,72.64465,69.50514212272556,True,8.340617054727067,10.01,flat_rate,-34.88826564439545,0.06763897666299211,0.12000000000000001,18.418256031390058,0.99997765,S2_enhanced,Taper with Compliance
firm_1542465,63,1,98.574196,98.574196,True,11.828903519999999,10.01,flat_rate,-21.83890352,0.0959275463539726,0.12,21.934831066353972,0.8008292,S2_enhanced,Taper with Compliance
firm_1228962,56,23,80.845726,80.845726,True,10.10571575,5.389999999999999,flat_rate,-15.495715749999999,0.08195320169863013,0.125,15.577668951698628,0.9594083,S2_enhanced,Taper with Compliance
firm_570514,43,2,81.6575,81.6575,True,9.7989,10.01,flat_rate,-19.8089,0.07946505205479452,0.12,19.888365052054795,1.0002574,S2_enhanced,Taper with Compliance
firm_24372,1,4,83.06181,83.06181,True,9.967417199999998,10.01,flat_rate,-19.977417199999998,0.08083165729315066,0.11999999999999998,20.058248857293147,1.0002972,S2_enhanced,Taper with Compliance
firm_2145255,77,141,76.31592,76.31592,True,9.1579104,5.389999999999999,flat_rate,-14.5479104,0.07426688981917809,0.12,14.622177289819177,0.9992729,S2_enhanced,Taper with Compliance
firm_1437633,62,1,89.22289,89.22289,True,10.706746800000001,10.01,flat_rate,-20.716746800000003,0.08682731651506849,0.12000000000000001,20.803574116515072,2.4521623,S2_enhanced,Taper with Compliance
firm_1861517,70,1,104.25711,104.25711,True,12.5108532,10.01,flat_rate,-22.520853199999998,0.10145787800547945,0.12,22.622311078005477,0.7602857,S2_enhanced,Taper with Compliance
firm_1738931,69,3,100.234726,100.234726,True,14.534035269999999,10.01,flat_rate,-24.54403527,0.11786505314849313,0.145,24.66190032314849,0.9976459,S2_enhanced,Taper with Compliance
firm_1177115,53,2,94.98622,94.98622,True,11.3983464,10.01,flat_rate,-21.4083464,0.09243590505205479,0.12,21.500782305052056,0.6857438,S2_enhanced,Taper with Compliance
firm_1381835,59,3,99.81039,99.81039,True,11.9772468,10.01,flat_rate,-21.9872468,0.09713054939178083,0.12,22.084377349391783,1.2104075,S2_enhanced,Taper with Compliance
firm_865527,47,13,77.59744,77.59744,True,5.819808,7.699999999999999,flat_rate,-13.519808,0.04719625117808219,0.075,13.567004251178082,4.1749825,S2_enhanced,Taper with Compliance
firm_949155,47,6,99.76163,99.76163,True,7.48212225,7.699999999999999,flat_rate,-15.182122249999999,0.06067693660273973,0.075,15.242799186602738,0.9988276,S2_enhanced,Taper with Compliance
firm_1673687,68,2,76.90181,76.90181,True,9.2282172,10.01,flat_rate,-19.2382172,0.0748370490739726,0.12,19.313054249073975,2.1075325,S2_enhanced,Taper with Compliance
firm_1646643,68,1,110.80139,110.80139,True,13.2961668,10.01,flat_rate,-23.3061668,0.10782644856986302,0.12,23.413993248569863,0.99986553,S2_enhanced,Taper with Compliance
firm_966314,47,3,114.69107,114.69107,True,8.601830249999999,10.01,flat_rate,-18.611830249999997,0.06975730832876713,0.075,18.681587558328765,0.99977165,S2_enhanced,Taper with Compliance
firm_1408315,61,142,80.42368,80.42368,True,9.6508416,5.389999999999999,flat_rate,-15.040841599999998,0.07826435927671234,0.12,15.11910595927671,0.99964947,S2_enhanced,Taper with Compliance
firm_1740219,69,1,107.398544,107.398544,True,15.57278888,10.01,flat_rate,-25.58278888,0.12628891804054793,0.145,25.709077798040546,1.0002853,S2_enhanced,Taper with Compliance
firm_1171987,53,2,70.53993,67.97283246937566,True,8.156739896325078,10.01,flat_rate,-39.078557469810946,0.06614780847430748,0.11999999999999998,18.232887704799385,0.92744595,S2_enhanced,Taper with Compliance
firm_51133,1,2,116.159935,116.159935,True,13.9391922,10.01,flat_rate,-23.9491922,0.11304112030684932,0.12,24.06223332030685,0.9992378,S2_enhanced,Taper with Compliance
firm_313558,41,2,76.854576,76.854576,True,7.301184719999999,10.01,flat_rate,-17.31118472,0.05920960759232876,0.095,17.37039432759233,2.518295,S2_enhanced,Taper with Compliance
firm_2683336,96,1,70.297775,68.16015263485401,True,8.860819842531022,10.01,flat_rate,-32.71611634394033,0.07185760749011459,0.13,18.942677450021133,0.4863509,S2_enhanced,Taper with Compliance
firm_276386,35,4,119.12714,119.12714,True,14.295256799999999,10.01,flat_rate,-24.3052568,0.1159286578849315,0.12,24.42118545788493,1.1952996,S2_enhanced,Taper with Compliance
firm_1437334,62,4,118.76332,118.76332,True,14.251598399999999,10.01,flat_rate,-24.261598399999997,0.1155746062027397,0.12,24.377173006202735,1.0022672,S2_enhanced,Taper with Compliance
firm_317978,41,1,102.14165,102.14165,True,9.70345675,10.01,flat_rate,-19.71345675,0.07869104652054795,0.09500000000000001,19.792147796520545,0.83522797,S2_enhanced,Taper with Compliance
firm_307106,41,4,88.326195,88.326195,True,8.390988525,10.01,flat_rate,-18.400988525,0.06804746858630137,0.09499999999999999,18.4690359935863,0.9998201,S2_enhanced,Taper with Compliance
firm_1443308,62,3,114.331764,114.331764,True,13.719811680000001,10.01,flat_rate,-23.72981168,0.1112620344460274,0.12000000000000001,23.84107371444603,0.810817,S2_enhanced,Taper with Compliance
firm_505656,43,2,79.21368,79.21368,True,9.505641599999999,10.01,flat_rate,-19.5156416,0.0770868469479452,0.12,19.592728446947945,0.9990685,S2_enhanced,Taper with Compliance
firm_486462,43,1,85.678024,85.678024,True,10.28136288,10.01,flat_rate,-20.29136288,0.08337762773917808,0.12000000000000001,20.37474050773918,0.9999086,S2_enhanced,Taper with Compliance
firm_685713,45,1,86.557335,86.557335,True,10.386880199999998,10.01,flat_rate,-20.3968802,0.08423332984109587,0.12,20.481113529841092,0.9994297,S2_enhanced,Taper with Compliance
firm_1457286,62,1,70.36647,67.38481902575461,True,8.086178283090552,10.01,flat_rate,-33.5006890254612,0.06557558278889873,0.11999999999999998,18.16175386587945,0.9997393,S2_enhanced,Taper with Compliance
firm_951922,47,3,114.63789,114.63789,True,8.597841749999999,10.01,flat_rate,-18.60784175,0.0697249632328767,0.075,18.677566713232874,2.6263154,S2_enhanced,Taper with Compliance
firm_1822171,70,3,86.84636,86.84636,True,10.4215632,10.01,flat_rate,-20.4315632,0.08451459471780823,0.12,20.51607779471781,0.99984074,S2_enhanced,Taper with Compliance
firm_453991,43,2,112.61976,112.61976,True,13.5143712,10.01,flat_rate,-23.524371199999997,0.10959599658082192,0.12,23.63396719658082,1.000044,S2_enhanced,Taper with Compliance
firm_1497470,62,4,78.86604,78.86604,True,9.4639248,10.01,flat_rate,-19.4739248,0.0767485408438356,0.12,19.550673340843833,2.2820601,S2_enhanced,Taper with Compliance
firm_253558,32,5,107.552124,107.552124,True,12.90625488,7.699999999999999,flat_rate,-20.60625488,0.10466442313643837,0.12,20.71091930313644,0.9990557,S2_enhanced,Taper with Compliance
firm_2230668,81,2,89.35349,89.35349,True,10.722418799999998,10.01,flat_rate,-20.732418799999998,0.08695440999452053,0.11999999999999998,20.819373209994517,0.7686707,S2_enhanced,Taper with Compliance
firm_880424,47,1,81.15863,81.15863,True,6.08689725,10.01,flat_rate,-16.096897249999998,0.04936223523287671,0.075,16.146259485232875,1.7644293,S2_enhanced,Taper with Compliance
firm_2190931,79,3,76.50397,76.50397,True,9.1804764,10.01,flat_rate,-19.1904764,0.07444989080547945,0.12000000000000001,19.26492629080548,0.81697655,S2_enhanced,Taper with Compliance
firm_1909663,70,1,117.536194,117.536194,True,14.104343279999998,10.01,flat_rate,-24.11434328,0.11438042769534244,0.12,24.22872370769534,1.0001167,S2_enhanced,Taper with Compliance
firm_1837590,70,1,89.994774,89.994774,True,10.79937288,10.01,flat_rate,-20.809372879999998,0.08757847595835616,0.12,20.896951355958354,0.99994373,S2_enhanced,Taper with Compliance
firm_1733072,69,12,78.233696,78.233696,True,11.343885919999998,7.699999999999999,flat_rate,-19.043885919999997,0.09199425294027395,0.145,19.135880172940272,0.999612,S2_enhanced,Taper with Compliance
firm_2075272,74,130,71.33105,70.33697947726694,True,8.440437537272032,5.389999999999999,flat_rate,-19.779910063923772,0.06844847975431566,0.12,13.898886017026348,0.6536516,S2_enhanced,Taper with Compliance
firm_464057,43,2,74.48086,71.61251994816973,True,8.593502393780367,10.01,flat_rate,-32.47324258483229,0.06968977283723256,0.12,18.6731921666176,1.8161325,S2_enhanced,Taper with Compliance
firm_144053,10,1,79.95921,79.95921,True,9.595105199999999,10.01,flat_rate,-19.605105199999997,0.0778123599780822,0.12,19.68291755997808,0.99771804,S2_enhanced,Taper with Compliance
firm_710997,45,10,94.036476,94.036476,True,11.284377119999998,7.699999999999999,flat_rate,-18.984377119999998,0.0915116610279452,0.12,19.075888781027942,0.7776439,S2_enhanced,Taper with Compliance
firm_954404,47,4,88.423805,88.423805,True,6.631785375,10.01,flat_rate,-16.641785374999998,0.053781054,0.075,16.695566429,1.7824085,S2_enhanced,Taper with Compliance
firm_1459516,62,12,76.1709,76.1709,True,9.140508,7.699999999999999,flat_rate,-16.840508,0.07412576350684932,0.12,16.91463376350685,1.0002985,S2_enhanced,Taper with Compliance
firm_778851,46,27,102.71012,102.71012,True,12.3252144,5.389999999999999,flat_rate,-17.7152144,0.09995242362739727,0.12,17.815166823627397,1.6104062,S2_enhanced,Taper with Compliance
firm_919006,47,2,75.54848,75.54848,True,5.666136,10.01,flat_rate,-15.676136,0.045950034410958907,0.075,15.722086034410959,1.7595366,S2_enhanced,Taper with Compliance
firm_1905980,70,2,93.42763,93.42763,True,11.211315599999999,10.01,flat_rate,-21.221315599999997,0.09091916212602738,0.12,21.312234762126025,0.7509973,S2_enhanced,Taper with Compliance
firm_1252092,56,2,119.19109,119.19109,True,14.89888625,10.01,flat_rate,-24.908886250000002,0.12082384465753426,0.125,25.029710094657535,0.9997825,S2_enhanced,Taper with Compliance
firm_156063,13,21,70.47101,69.0436833835742,True,8.285242006028904,5.389999999999999,flat_rate,-19.002918989454002,0.06718990777491934,0.12,13.742431913803822,1.2555767,S2_enhanced,Taper with Compliance
firm_770790,46,2,84.05684,84.05684,True,10.086820799999998,10.01,flat_rate,-20.096820799999996,0.08179997141917808,0.11999999999999998,20.178620771419173,2.7332454,S2_enhanced,Taper with Compliance
firm_492501,43,4,79.18291,79.18291,True,9.5019492,10.01,flat_rate,-19.5119492,0.07705690310136987,0.12,19.58900610310137,2.127174,S2_enhanced,Taper with Compliance
firm_310352,41,250,115.0761,115.0761,True,10.9322295,5.389999999999999,flat_rate,-16.3222295,0.0886558885479452,0.095,16.410885388547943,0.83985305,S2_enhanced,Taper with Compliance
firm_463175,43,4,95.1919,95.1919,True,11.423028,10.01,flat_rate,-21.433028,0.0926360626849315,0.12,21.525664062684932,0.7625363,S2_enhanced,Taper with Compliance
firm_2569957,91,2,92.332306,92.332306,True,11.07987672,10.01,flat_rate,-21.08987672,0.08985324682520549,0.12,21.179729966825207,0.59965575,S2_enhanced,Taper with Compliance
firm_2583558,93,3,83.58489,83.58489,True,10.0301868,10.01,flat_rate,-20.0401868,0.08134069295342465,0.11999999999999998,20.121527492953426,0.9781459,S2_enhanced,Taper with Compliance
firm_2441922,86,1,73.52699,72.99941099675235,True,8.759929319610281,10.01,flat_rate,-21.10067136632196,0.07103942681108612,0.12,18.840968746421368,0.13413253,S2_enhanced,Taper with Compliance
firm_1637773,68,13,71.81148,68.71887250671341,True,8.24626470080561,7.699999999999999,flat_rate,-32.69691608272259,0.06687381784762905,0.12,16.01313851865324,2.0383303,S2_enhanced,Taper with Compliance
firm_2663738,96,3,93.09108,93.09108,True,12.1018404,10.01,flat_rate,-22.1118404,0.09814095228493151,0.13,22.20998135228493,0.5543919,S2_enhanced,Taper with Compliance
firm_1829680,70,5,85.4015,85.4015,True,10.24818,7.699999999999999,flat_rate,-17.94818,0.0831085282191781,0.12,18.03128852821918,0.9993052,S2_enhanced,Taper with Compliance
firm_1442926,62,4,106.81729,106.81729,True,12.8180748,10.01,flat_rate,-22.8280748,0.1039493189260274,0.12,22.932024118926027,1.0002478,S2_enhanced,Taper with Compliance
firm_308087,41,4,87.290695,87.290695,True,8.292616025,10.01,flat_rate,-18.302616025,0.06724970803835616,0.09499999999999999,18.369865733038356,2.4014504,S2_enhanced,Taper with Compliance
firm_892709,47,12,85.56753,85.56753,True,6.41756475,7.699999999999999,flat_rate,-14.11756475,0.05204381276712329,0.075,14.169608562767124,4.1906753,S2_enhanced,Taper with Compliance
firm_686693,45,2,74.636024,72.46581508439583,True,8.6958978101275,10.01,flat_rate,-27.23857173673163,0.07052015758349972,0.12000000000000001,18.776417967710998,1.5214233,S2_enhanced,Taper with Compliance
firm_883992,47,6,84.01741,84.01741,True,6.30130575,7.699999999999999,flat_rate,-14.00130575,0.051101000054794524,0.075,14.052406750054795,1.7363026,S2_enhanced,Taper with Compliance
firm_769447,46,1,73.28487,70.11826252579694,True,8.414191503095632,10.01,flat_rate,-26.74791775675297,0.06823563520318648,0.12,18.49242713829882,0.9992562,S2_enhanced,Taper with Compliance
firm_263885,33,2,114.037994,114.037994,True,13.684559279999998,10.01,flat_rate,-23.69455928,0.11097615196931505,0.12,23.805535431969314,0.8574144,S2_enhanced,Taper with Compliance
firm_490532,43,2,76.761665,76.761665,True,9.211399799999999,10.01,flat_rate,-19.2213998,0.07470066687123288,0.12,19.296100466871234,2.150163,S2_enhanced,Taper with Compliance
firm_55962,1,4,77.48647,77.48647,True,9.298376399999999,10.01,flat_rate,-19.3083764,0.07540601135342465,0.11999999999999998,19.383782411353426,1.0002371,S2_enhanced,Taper with Compliance
firm_1079166,49,2,88.22917,88.22917,True,10.5875004,10.01,flat_rate,-20.5975004,0.08586027721643837,0.12,20.683360677216438,0.9998278,S2_enhanced,Taper with Compliance
firm_1380243,59,4,91.46388,91.46388,True,10.9756656,10.01,flat_rate,-20.985665599999997,0.08900813746849315,0.11999999999999998,21.07467373746849,0.8100394,S2_enhanced,Taper with Compliance
firm_2700729,96,5,95.673874,95.673874,True,12.43760362,7.699999999999999,flat_rate,-20.13760362,0.10086385401424659,0.13,20.238467474014247,0.48274687,S2_enhanced,Taper with Compliance
firm_1541505,63,4,81.41823,81.41823,True,9.770187599999998,10.01,flat_rate,-19.780187599999998,0.07923220629041094,0.11999999999999998,19.859419806290408,0.91599274,S2_enhanced,Taper with Compliance
firm_688192,45,24,78.62079,78.62079,True,9.4344948,5.389999999999999,flat_rate,-14.824494799999998,0.07650987563835616,0.12,14.901004675638355,0.99895585,S2_enhanced,Taper with Compliance
firm_456295,43,1,73.48767,70.61517655633347,True,8.473821186760016,10.01,flat_rate,-32.37364493298307,0.06871920743235521,0.12000000000000001,18.552540394192373,1.8273376,S2_enhanced,Taper with Compliance
